Longitude,Latitude,Counts
121.24911,31.0126,98
121.2493,31.37593,1946
121.2493,31.37593001,3106
121.2494,31.24870001,5461
121.24948,31.33448,190
121.24948,31.33448001,3038
121.24949,31.04766001,335
121.24997,31.37736,174
121.25,31.38491,15
121.25002,31.38491001,355
121.2501,31.35165,13
121.2501,31.35165001,626
121.25016,31.03341,683
121.25016,31.03341001,2571
121.25018,31.38484001,2848
121.25024,31.77174001,893
121.2505,31.24907,979
121.25054,31.45655,53
121.25054,31.45655001,189
121.25063,31.40003,1068
121.25063,31.40003001,1321
121.25077,31.20374,1399
121.25077,31.20374001,3172
121.25102,31.36363,373
121.25102,31.36363001,2632
121.25105,31.34941001,598
121.2511111,31.3186111,242
121.25123,31.35941001,1686
121.25135,31.08855001,11532
121.25197,31.04057,10
121.25197,31.04057001,2
121.2520194,30.8133195,647
121.2524,31.27376001,3418
121.25247,31.38352001,414
121.25249,31.38811001,860
121.25251,31.38925,3290
121.25254,31.34875,3450
121.25254,31.34875001,4719
121.25262,31.38319,4
121.25262,31.38319001,127
121.25278,31.37139,364
121.25278,31.37139001,3896
121.25295,31.38587,377
121.253,31.38590001,3018
121.25314,31.21478,1701
121.25314,31.21478001,3731
121.25314,31.35181001,204
121.25324,31.36857001,377
121.25357,31.23429,815
121.25357,31.23429001,1814
121.25368,31.37033001,731
121.25379,31.01890001,167
121.25379,31.34961,23
121.25379,31.34961001,557
121.2539111,30.9431695,347
121.25423,31.39013001,21553
121.25431,31.25773001,5770
121.2543111,30.9923111,1242
121.25469,31.11849,1391
121.25472,31.39417,878
121.25472,31.39417001,8020
121.2549,31.33654001,1345
121.255,31.04040001,1612
121.25505,31.4107,828
121.25505,31.41070001,24
121.2550611,31.0404389,695
121.255097,31.02079301,2510
121.25513,31.31246,2388
121.25513,31.31246001,10583
121.25513,31.35436,2900
121.25513,31.35436001,3160
121.25526,31.35192001,419
121.25554,31.34991,232
121.25554,31.34991001,839
121.2555611,31.0086111,3628
121.2556,31.0584,3445
121.2556,31.05840001,3401
121.2558306,31.1558306,1729
121.25605,31.456,1102
121.25605,31.45600001,1006
121.25614,31.03291,10
121.25614,31.03291001,10
121.2564,31.41108,23001
121.2564,31.41108001,1114
121.25642,30.9541,422
121.25642,30.95410001,934
121.2566111,30.8307,305
121.25671,31.36567001,1400
121.25694,31.38,937
121.25694,31.38000001,2852
121.25708,31.02437,227
121.2573,31.01847,10
121.25748,31.28318001,245
121.2576306,30.7566111,964
121.25765,31.37843,6
121.25765,31.37843001,81
121.2577194,31.0235111,1070
121.25772,31.02351,509
121.25779,31.43133,423
121.2579,31.01874,89
121.2579,31.01874001,1472
121.258,30.75660001,152
121.258,31.43130001,443
121.25807,31.19674,137
121.25812,31.2237,1662
121.25812,31.22370001,5245
121.25863,31.20189001,668
121.25874,31.08424,8
121.25874,31.08424001,7
121.2589389,30.97105,644
121.25898,31.35191001,587
121.25906,31.1905,1876
121.25917,31.4839,1031
121.25927,31.48390001,1280
121.2597,31.08042001,7751
121.25986,31.20125001,6404
121.2601694,30.8590389,349
121.26027,31.24763001,3636
121.260278,31.24750001,150
121.26056,31.02776001,162
121.26074,31.28011001,515
121.26074,31.38011,8
121.26079,31.3775,14
121.26079,31.37750001,174
121.26083,31.20324001,76
121.261,31.30040001,744
121.26111,31.38694,1821
121.26111,31.38694001,8276
121.2612,31.33608,2041
121.2612,31.33608001,4415
121.26131,31.28874001,17
121.26133,31.23592,1587
121.26133,31.23592001,4364
121.26138,31.03250001,3083
121.2613806,31.0325,1303
121.26147,31.00615,18
121.2617,31.36018001,2254
121.2622194,31.1136111,4456
121.26257,31.27755,1335
121.26257,31.27755001,2525
121.26266,31.0584,125
121.26266,31.05840001,1009
121.26268,31.37894,6615
121.26268,31.37894001,2135
121.2627889,31.2020111,113
121.263,31.254,830
121.26306,31.33211001,120
121.26315,31.08378001,7472
121.26316,31.25400001,8466
121.26366,31.3277,3
121.2638,31.04107001,2741
121.26386,31.28535001,1977
121.26434,31.32731,2039
121.26434,31.32731001,9847
121.2644,31.72620001,1174
121.26474,31.41692001,917
121.265,31.24527001,7771
121.26507,31.38416001,16
121.26515,31.24533,1500
121.2652389,31.1688611,223
121.26525,31.38430001,9919
121.2652694,31.0844389,3525
121.26537,31.23021,204
121.26537,31.23021001,4854
121.2655,31.32908001,100
121.26588,31.08895001,13159
121.266111,31.416389,446
121.2664111,31.1794389,1349
121.2664389,31.1205306,4
121.26652,31.24069001,10067
121.26658,31.27265,513
121.26658,31.27265001,4409
121.2665889,30.7944111,659
121.26659,30.79441001,5104
121.26667,31.16845,20
121.2668889,31.0988195,2639
121.267098,31.747311,505
121.26736,31.38162001,3778
121.26773,31.15907001,6935
121.26779,31.14753001,9389
121.26786,31.74884001,512
121.26817,31.19668,113
121.26829,31.45392,385
121.26829,31.45392001,680
121.2685,31.3994,1268
121.2685,31.39940001,1487
121.26868,31.29692,1389
121.26868,31.29692001,6128
121.26899,30.7035,1197
121.26899,30.70350001,814
121.2690306,31.1666695,4409
121.2691,30.9323611,1496
121.26966,31.21742001,77
121.26976,31.40135,666
121.26976,31.40135001,187
121.2698,31.35444,964
121.2698,31.35444001,2896
121.26989,31.06327001,2171
121.2705694,31.1718889,2050
121.27058,31.39292,3759
121.27058,31.39292001,251
121.2705806,31.1177195,1378
121.27082,31.24933001,6175
121.27097,31.22255001,7156
121.27121,31.04104001,247
121.27123,31.3134,1973
121.27146,31.27485001,5285
121.2716,31.36260001,689
121.2718,30.8895806,316
121.27184,30.72743001,25
121.27207,31.23139,1855
121.27207,31.23139001,7025
121.27218,31.71709,543
121.27218,31.71709001,524
121.27226,31.43636,243
121.27226,31.43636001,1612
121.27245,31.01592,581
121.27245,31.01592001,412
121.27291,31.38217001,199
121.27301,31.26465001,235
121.27334,31.34591,206
121.27334,31.34591001,1183
121.27361,31.38112001,720
121.273624,31.34573201,5924
121.27404,31.24402,1989
121.27406,31.17082,2138
121.27439,31.26317001,2682
121.27444,31.28916,2438
121.27444,31.28916001,1938
121.27481,31.25434,210
121.27481,31.25434001,3410
121.2748194,30.8652806,206
121.27497,31.29234001,7929
121.275,31.24380001,8492
121.27509,31.32787001,2998
121.2751,31.21696001,9218
121.27521,31.21688,1079
121.2752111,31.0218,2167
121.27528,30.74201001,1483
121.2752806,30.7420111,273
121.27575,31.05807,150
121.27575,31.05807001,827
121.27576,31.32818,23
121.27592,30.7142,1303
121.27592,30.71420001,392
121.27599,31.84290001,409
121.276,31.48220001,1569
121.2760806,31.11205,1892
121.27609,31.41838001,84
121.2761,31.34133,1715
121.2761,31.34133001,3609
121.27618,31.37877001,511
121.27623,31.09104001,2298
121.27638,31.48222,1489
121.277,31.0388,1766
121.27704,31.38478001,103
121.27709,31.84809,150
121.27735,31.03877001,827
121.2774694,30.9939222,90
121.27765,30.9065111,327
121.27779,31.33783,9
121.27779,31.33783001,94
121.278,31.44530001,243
121.27804,31.37431,18119
121.27804,31.37431001,796
121.27806,31.44528,801
121.27824,31.04557001,1610
121.2783194,30.7650806,231
121.27832,30.76508001,424
121.2784806,31.1195611,1672
121.27852,31.35198,1405
121.27861,31.33389,3699
121.27861,31.33389001,12780
121.27882,31.46882,691
121.27882,31.46882001,2545
121.279,31.352,2646
121.279,31.35200001,2403
121.27922,31.20645001,10169
121.2793,31.33493001,66
121.27958,30.73091001,262
121.27978,31.11063,186
121.27978,31.11063001,74
121.27995,31.16957,135
121.2799806,30.8051278,1637
121.28,31.18070001,189
121.28,31.26830001,22
121.2803,31.39003,18047
121.2803,31.39003001,1661
121.2803389,31.0646111,532
121.28034,31.06461,38
121.28034,31.06461001,5024
121.28089,30.70602001,217
121.28098,31.38051,7624
121.28098,31.38051001,191
121.28112,31.07242001,1724
121.28137,31.05949001,855
121.2815194,31.0504306,603
121.28152,31.05043001,6398
121.28161,31.29943,314
121.2817306,30.9625306,498
121.2818611,31.18225,9
121.282,30.96250001,1559
121.28219,31.11735,558
121.28219,31.11735001,203
121.2824,31.43272001,1638
121.28244,31.43272,334
121.28267,31.27704,1840
121.28267,31.27704001,1365
121.28279,31.33353001,72
121.28315,31.36765,2549
121.28315,31.36765001,1649
121.28349,31.22378,444
121.28349,31.22378001,9263
121.28358,31.37944001,770
121.2839,31.34085001,12402
121.2841694,30.9940806,166
121.28445,30.9905306,2000
121.2844889,31.0092,2211
121.28452,31.26882001,61
121.28455,31.29173,95
121.28463,31.26992001,3148
121.28491,31.30113,187
121.285252,31.38566201,155
121.28545,31.78528,139
121.28545,31.78528001,808
121.28583,31.12261001,27
121.28634,31.20043,2929
121.28634,31.20043001,15550
121.2864,30.97411,830
121.28641,31.24323001,11949
121.28648,31.22217001,31995
121.28773,31.2128,84
121.28773,31.21280001,1744
121.28815,30.8122195,525
121.28834,31.82301,158
121.28834,31.82301001,1286
121.2886889,30.78265,479
121.28904,31.16663,1016
121.28906,30.71841001,829
121.28913,31.35074,844
121.28913,31.35074001,2359
121.2891611,31.1877695,2644
121.28923,30.70498,368
121.28923,30.70498001,251
121.28931,31.00230001,1650
121.28963,31.23044,88
121.28963,31.23044001,10427
121.28976,31.20936,7523
121.28976,31.20936001,21983
121.28996,31.26561001,2825
121.29,31.24270001,7
121.29,31.40134001,1593
121.29003,31.10374001,6780
121.29008,30.94532,870
121.29018,31.32896001,11154
121.2902194,31.0268806,796
121.29022,31.02688001,2916
121.29022,31.18037,10
121.29033,31.06618001,1270
121.2905111,31.0473,1753
121.29059,31.41692,880
121.29059,31.41692001,5806
121.29095,30.9160306,213
121.291,30.73660001,587
121.29116,31.38066,14152
121.29116,31.38066001,4427
121.2912194,30.9376195,897
121.29133,30.73658,986
121.29155,31.30851,1542
121.29162,31.29132,648
121.29177,31.35922001,914
121.29183,31.7506,140
121.29183,31.75060001,1100
121.29188,30.75350001,806
121.2918806,30.7535,695
121.29195,31.34771,1097
121.29195,31.34771001,3751
121.29208,31.47938,928
121.29208,31.47938001,496
121.29213,30.891,323
121.29224,31.36708001,814
121.29266,31.43774,98
121.29266,31.43774001,2857
121.29299,31.45365,980
121.29299,31.45365001,2890
121.29432,31.27741,1827
121.29456,31.13007001,6283
121.29498,31.00973001,8867
121.29522,30.73217,7
121.29522,30.73217001,98
121.29524,31.23427,2612
121.29524,31.23427001,27039
121.2956389,31.0727389,1086
121.29564,31.07274001,3488
121.29569,31.04495001,162
121.29576,30.72216001,360
121.29578,31.05102,727
121.29594,31.11726001,8630
121.296,30.7222,731
121.29639,31.14167,1450
121.29639,31.14167001,20390
121.29672,31.13573001,5397
121.29699,31.20352,4267
121.2976194,31.0334,2405
121.29781,31.1919,951
121.29781,31.19190001,4719
121.298,31.0334,4744
121.298,31.03340001,2383
121.29835,31.0925389,1434
121.29835,31.09254001,4081
121.2984611,31.1552389,3495
121.29852,31.35621001,1816
121.29861,30.8616,589
121.29865,31.2969,64
121.29973,31.11142001,2740
121.2997306,31.1114195,908
121.30001,31.46552,521
121.30001,31.46552001,880
121.30017,31.01627,1462
121.30019,31.25309001,14510
121.30028,31.3825,1448
121.30028,31.38250001,589
121.30055,31.2925,1652
121.300768,31.2539,1021
121.30083,31.43233,313
121.30083,31.43233001,4726
121.30103,30.72481001,513
121.3013306,30.79745,1521
121.30138,31.12623001,10319
121.3013806,31.1262306,1944
121.30186,30.98840001,571
121.301985,31.44630401,3980
121.3020889,30.8376306,385
121.3023,31.06125,23
121.30234,31.06125001,145
121.30241,31.36415001,796
121.3027611,31.00185,2129
121.3027694,31.0647194,1659
121.30277,31.06472001,16583
121.30293,30.77598001,1329
121.30316,31.13635001,2650
121.3031611,31.13635,1288
121.3032194,31.1786611,2772
121.3033611,30.9757306,642
121.30366,30.95278,997
121.30376,30.71736,649
121.30376,30.71736001,1042
121.30392,30.74788001,2731
121.30398,31.15187001,18749
121.30446,31.10627,1070
121.30446,31.10627001,2531
121.30466,31.11074,1337
121.30466,31.11074001,3029
121.30484,31.29543,1849
121.305,31.1178,2825
121.305,31.2835,1128
121.30508,31.47671001,2113
121.30511,31.11781001,5606
121.30532,31.49401,1044
121.30532,31.49401001,2497
121.30548,31.20974,14
121.30552,31.20740001,7574
121.30558,31.28927,1664
121.30558,31.28927001,1738
121.30606,31.29273,2329
121.30606,31.29273001,2293
121.3064,31.09691001,5081
121.3068,30.76126001,1214
121.3068,30.7612611,1018
121.30681,31.78906,86
121.30681,31.78906001,1082
121.30682,31.15689001,21456
121.30689,31.44861001,3383
121.30727,30.72907001,1810
121.30734,31.24203,12
121.30736,31.37176001,762
121.30773,31.73193,71
121.30773,31.73193001,893
121.3080389,30.8908306,1279
121.3080611,31.0202806,2989
121.30822,31.69306001,1011
121.3083306,31.1686111,3149
121.30841,31.40543001,2958
121.30846,31.31005,260
121.30848,31.04518,1481
121.30848,31.40654,734
121.3085889,30.8801111,1596
121.30899,31.06196001,717
121.30927,31.30212,3559
121.30928,31.15412,83
121.30928,31.15412001,19970
121.30955,31.13828001,19346
121.30955,31.1382806,7105
121.30987,31.12215001,5671
121.3099806,31.0739695,1407
121.31,31.07400001,4520
121.31046,31.26439,4157
121.31054,31.35106,3804
121.3106389,30.9363889,1876
121.31085,31.0616,11
121.31085,31.06160001,17
121.31096,31.24322,2638
121.31104,31.28713,2306
121.31108,31.14915001,787
121.3115194,31.01725,3641
121.3118806,30.9216806,230
121.31191,31.48513,1049
121.31191,31.48513001,2043
121.31218,31.13546001,15693
121.3128,31.14885,712
121.3128,31.14885001,9269
121.31281,31.03622,610
121.31303,31.13413,75
121.31303,31.13413001,584
121.31332,31.25743,26
121.3135,30.74181001,2436
121.3135,30.7418111,2620
121.31355,30.87116001,25
121.31358,31.19826,403
121.31358,31.19826001,4211
121.31361,31.33889,34840
121.31367,31.19592,330
121.31367,31.19592001,1947
121.31371,31.13851,342
121.31371,31.13851001,15321
121.3139889,30.7247806,2111
121.31399,30.72478001,2470
121.31399,31.09911001,9105
121.31414,30.73554001,870
121.3141767,30.73529101,11
121.31453,30.95621001,163
121.3145306,30.9562111,1008
121.31491,31.22751,1912
121.31497,31.09565,271
121.31497,31.09565001,354
121.3151694,31.0631195,1613
121.31517,31.06312001,2044
121.3152,31.13886001,14100
121.31529,31.13256,1
121.31529,31.13256001,232
121.31532,31.47241001,2878
121.315452,30.736316,14
121.31575,31.19462,1197
121.31575,31.19537,94
121.31575,31.19698,174
121.31598,31.2627,2557
121.31619,31.25012,3458
121.3163,31.30901001,115
121.31636,30.7056,428
121.31636,30.70560001,435
121.31651,31.45151,1859
121.31654,30.93834001,5310
121.31654,31.29875,83
121.3166,31.07351001,8845
121.3166134,31.11959001,11739
121.31675,31.19462,437
121.31675,31.19537,148
121.31675,31.1960549,1938
121.31691,31.11531001,6300
121.31706,31.67651,284
121.31706,31.67651001,644
121.31711,31.16115001,40220
121.31712,31.29163,5
121.31715,31.09486,104
121.31715,31.09486001,442
121.3173111,31.1106,1932
121.3175,31.13795,1033
121.3176689,31.14035436,13388
121.31782,31.22398,626
121.317998,31.688388,247
121.31804,31.1932,4
121.31831,31.49510001,3815
121.31839,31.29314,21
121.31842,31.46303001,1806
121.31885,31.15942,62
121.31899,31.21594,1577
121.3190056,30.7196917,188
121.3190064,30.71969223,1049
121.31921,31.75571,207
121.31921,31.75571001,1418
121.31922,31.43021,1511
121.31922,31.43021001,3544
121.31954,31.07796001,1664
121.31955,31.19742,135
121.3196,31.34166,10970
121.31975,31.19742,114
121.31989,31.30057,148
121.32019,31.19719,76
121.32036,31.13874001,6491
121.32036,31.46897,2
121.32036,31.46897001,841
121.3203611,31.1387389,3174
121.320448,31.46878101,183
121.32059,31.19759,14
121.32059,31.19759001,9802
121.32066,31.17223001,10604
121.3206611,31.1722306,2254
121.32077,31.12972001,14457
121.3207889,30.88495,1620
121.32079,30.88495001,4774
121.32082,31.19838,96
121.32082,31.19838001,824
121.32091,31.19531,134
121.32092,31.19818,466
121.32092,31.19818001,4975
121.32095,31.23921,1391
121.32166,31.43953001,3536
121.32167,31.34607,12967
121.3218,31.3888,5231
121.32186,31.3345,7765
121.32194,31.38827,2179
121.32198,31.16155001,23045
121.322,31.37040001,3641
121.32203,30.71388,242
121.32203,30.71388001,1051
121.32216,31.26987,2480
121.3222,31.19488,73
121.3222,31.19488001,5278
121.3222,31.83669001,485
121.3222194,30.8451306,649
121.32243,31.18907,2133
121.32273,30.78631,55
121.32273,30.78631001,35
121.32275,31.30288,1091
121.32277,31.14485001,18551
121.3228,31.71008001,1270
121.323,31.30290001,7651
121.32307,30.76874001,102
121.32318,31.15476001,12346
121.32325,30.9509611,2299
121.3233611,30.8948,1119
121.32341,31.12695,2396
121.32341,31.12695001,8098
121.32348,30.72705001,2122
121.3234806,30.72705,1776
121.32358,31.71033,170
121.3237,31.21864001,16079
121.32383,31.20057,33
121.3239,30.7986695,208
121.32402,31.19243,167
121.32402,31.19243001,488
121.32423,31.24666001,3446
121.32459,31.15261001,6845
121.32462,31.19639,21
121.32471,31.13426001,18991
121.3247111,31.1342611,2138
121.3247194,31.1658306,1493
121.32472,31.16583001,11991
121.32472,31.19669,126
121.32487,31.03669001,1921
121.32491,31.13386001,4
121.3249111,31.1338611,33
121.32492,31.19669,185
121.32492,31.19669001,2889
121.32523,30.7583,106
121.32523,30.75830001,763
121.32541,31.14642001,1573
121.32567,31.15874001,367
121.32571,31.19855,78
121.32571,31.19855001,2807
121.32588,30.7252,28
121.3259389,30.8613806,287
121.3261,31.19405,326
121.3261,31.19405001,1624
121.32627,31.02099001,479
121.3268194,30.7843611,274
121.32682,30.78436001,4471
121.3268889,30.9094,432
121.3272,31.45858,145
121.3272,31.45858001,930
121.32721,30.71437001,35
121.3272111,30.7143695,3
121.32722,31.09527,630
121.32731,31.41380001,4266
121.32738,31.83738,138
121.32742,31.23991,325
121.3276194,31.0716195,3875
121.32762,31.07162001,5895
121.32765,31.14784001,12523
121.32767,31.10949001,10799
121.32784,31.17974,4
121.32786,31.44831,651
121.32799,31.214,165
121.328,31.44830001,1583
121.32805,31.12136001,16019
121.32805,31.1213611,6271
121.3282,31.13301001,7140
121.3294194,30.7381695,1961
121.32942,30.73817001,1703
121.32959,31.46426,1492
121.32959,31.46426001,3418
121.32972,31.30527,1449
121.32974,31.42342,932
121.32974,31.42342001,2953
121.32983,31.32399,285
121.32985,31.25041,3119
121.32989,31.29359,17
121.32989,31.29359001,435
121.330187,30.74573901,1724
121.33022,31.25624,149
121.33041,31.25662,1085
121.33044,31.47323,690
121.33044,31.47323001,2017
121.33054,31.29044,1043
121.33055,31.05,381
121.33071,31.13977001,5341
121.3308,31.2834,1296
121.33087,31.29714,781
121.33093,30.72995001,60
121.3309306,30.72995,2
121.33098,30.75111001,5246
121.33103,31.12737001,3771
121.33105,30.7300889,1773
121.33105,30.73009001,4175
121.33118,31.44032,275
121.33118,31.44032001,1580
121.33163,30.74726001,371
121.3317,31.1428389,117
121.3317,31.14284001,17449
121.33187,31.34812001,6921
121.33216,31.24761,325
121.33223,30.72654,307
121.33223,30.72654001,4118
121.33253,30.84905,1602
121.33263,31.31462,2221
121.3326389,31.1515,59
121.33264,31.15150001,989
121.3326889,30.7206,2144
121.33269,30.72060001,4930
121.33286,31.49806,1037
121.33287,30.72048001,61
121.33287,31.25763,25
121.333,31.49800001,2739
